algorithm,metric,feature_name,feature_value,shapley_value
ilp,exectime,rt5v,023,-1.844999999999999
ilp,exectime,aq1,12727,0.2100000000000001
ilp,exectime,ekbr3,049,2.7099999999999995
ilp,exectime,svo,154,-1.3999999999999997
ilp,exectime,aq1,12727,7.9383333333333335
ilp,exectime,ekbr3,049,10.783333333333333
ilp,exectime,svo,355,6.698333333333335
ilp,exectime,aq1,12727,0.05999999999999998
ilp,exectime,ekbr3,049,1.6900000000000002
ilp,exectime,svo,758,2.23
ilp,exectime,aq1,12727,2.5899999999999994
ilp,exectime,ekbr3,049,11.209999999999999
ilp,exectime,svo,1765,12.200000000000001
ilp,exectime,ekbr3,00,2.671666666666667
ilp,exectime,saq1,10527,7.061666666666665
ilp,exectime,tlv,2776,9.396666666666667
ilp,exectime,aq1,12727,-0.3099999999999999
ilp,exectime,ekbr3,049,0.7600000000000003
ilp,exectime,saq1,2443,4.12
ilp,exectime,aq1,12727,2.783333333333333
ilp,exectime,ekbr3,049,5.823333333333333
ilp,exectime,tlkh,-097,2.543333333333334
ilp,exectime,aq1,12727,0.45166666666666627
ilp,exectime,ekbr3,097,-0.3133333333333332
ilp,exectime,nusa,433,1.5916666666666668
ilp,exectime,aq1,12727,0.0866666666666663
ilp,exectime,ekbr3,097,-0.25833333333333347
ilp,exectime,rt5v,00,2.8016666666666663
ilp,exectime,aq1,12727,1.4066666666666663
ilp,exectime,ekbr3,097,0.7766666666666667
ilp,exectime,rt5v,023,0.8166666666666668
ilp,exectime,aq1,12727,0.33999999999999986
ilp,exectime,ekbr3,097,1.3200000000000003
ilp,exectime,svo,154,1.3399999999999999
ilp,exectime,aq1,12727,0.04166666666666655
ilp,exectime,ekbr3,097,0.08666666666666689
ilp,exectime,svo,355,0.13166666666666652
ilp,exectime,aq1,12727,5.31
ilp,exectime,ekbr3,097,5.455000000000001
ilp,exectime,svo,758,10.125
ilp,exectime,aq1,12727,-3.3566666666666674
ilp,exectime,ekbr3,097,0.953333333333334
ilp,exectime,svo,1765,6.073333333333333
ilp,exectime,nusa,322,2.983333333333333
ilp,exectime,rt5v,00,1.8783333333333336
ilp,exectime,svo,154,-1.0416666666666667
ilp,exectime,aq1,12727,-3.456666666666667
ilp,exectime,ekbr3,097,0.9083333333333335
ilp,exectime,saq1,2443,8.398333333333333
ilp,exectime,aq1,12727,0.8716666666666666
ilp,exectime,ekbr3,097,-2.308333333333333
ilp,exectime,saq1,27906,4.3066666666666675
ilp,exectime,aq1,12727,0.10666666666666662
ilp,exectime,ekbr3,097,3.021666666666667
ilp,exectime,tlkh,-097,3.871666666666666
ilp,exectime,aq1,12727,7.163333333333333
ilp,exectime,ekbr3,097,4.613333333333333
ilp,exectime,tlkh,437,8.333333333333334
ilp,exectime,aq1,12727,3.1766666666666663
ilp,exectime,ekbr3,097,2.5866666666666673
ilp,exectime,tlv,2776,4.896666666666667
ilp,exectime,nusa,322,1.8566666666666662
ilp,exectime,rt5v,00,-1.3933333333333333
ilp,exectime,svo,758,1.7266666666666666
ilp,exectime,aq1,12727,0.38499999999999995
ilp,exectime,ekbr3,146,2.645
ilp,exectime,rt5v,023,-0.1899999999999995
ilp,exectime,aq1,12727,1.376666666666667
ilp,exectime,svo,355,1.6666666666666672
ilp,exectime,saq1,17479,2.686666666666666
ilp,exectime,aq1,12727,-0.9383333333333335
ilp,exectime,ekbr3,146,2.4216666666666673
ilp,exectime,svo,154,-0.43333333333333357
ilp,exectime,aq1,12727,0.33
ilp,exectime,ekbr3,146,3.135
ilp,exectime,svo,355,0.3050000000000003
ilp,exectime,aq1,12727,-0.49833333333333335
ilp,exectime,ekbr3,146,2.066666666666667
ilp,exectime,svo,758,3.861666666666666
ilp,exectime,aq1,12727,2.905
ilp,exectime,ekbr3,146,6.735
ilp,exectime,svo,1765,8.98
ilp,exectime,aq1,12727,5.566666666666667
ilp,exectime,ekbr3,146,8.966666666666669
ilp,exectime,saq1,17479,7.156666666666669
ilp,exectime,aq1,12727,0.6249999999999999
ilp,exectime,ekbr3,146,3.2900000000000005
ilp,exectime,tlkh,-097,1.2649999999999997
ilp,exectime,aq1,12727,0.5349999999999998
ilp,exectime,ekbr3,146,2.6600000000000006
ilp,exectime,tlkh,437,3.5050000000000003
ilp,exectime,aq1,12727,-1.1816666666666669
ilp,exectime,ekbr3,146,1.273333333333334
ilp,exectime,tlv,2776,0.7083333333333339
ilp,exectime,ekbr3,00,-1.3050000000000004
ilp,exectime,saq1,27906,4.365000000000001
ilp,exectime,tlv,5551,4.36
ilp,exectime,aq1,12727,0.7299999999999999
ilp,exectime,ekbr3,243,4.015000000000001
ilp,exectime,svo,154,0.005000000000000189
ilp,exectime,aq1,12727,-0.41500000000000026
ilp,exectime,ekbr3,243,2.68
ilp,exectime,svo,355,-1.3049999999999997
ilp,exectime,aq1,12727,-1.4366666666666668
ilp,exectime,ekbr3,243,1.5283333333333333
ilp,exectime,svo,758,2.1683333333333334
ilp,exectime,ekbr3,00,-0.5733333333333329
ilp,exectime,tlkh,-097,0.6616666666666665
ilp,exectime,tlv,5551,3.3616666666666664
ilp,exectime,aq1,12727,9.533333333333333
ilp,exectime,ekbr3,243,13.213333333333331
ilp,exectime,tlkh,437,12.903333333333334
ilp,exectime,aq1,12727,-0.8483333333333333
ilp,exectime,svo,355,-2.278333333333333
ilp,exectime,saq1,2443,5.166666666666667
ilp,exectime,aq1,10,5.153333333333332
ilp,exectime,svo,1563,6.048333333333333
ilp,exectime,tlkh,-097,6.478333333333333
ilp,exectime,aq1,10,2.9933333333333327
ilp,exectime,svo,1563,4.323333333333334
ilp,exectime,tlkh,437,5.703333333333333
ilp,exectime,aq1,10,0.4266666666666666
ilp,exectime,ekbr3,097,0.5016666666666666
ilp,exectime,tlv,2776,2.5016666666666665
ilp,exectime,aq1,12727,0.4733333333333332
ilp,exectime,svo,355,-2.316666666666667
ilp,exectime,saq1,27906,4.253333333333334
ilp,exectime,saq1,27906,15.954999999999998
ilp,exectime,tlkh,437,11.449999999999998
ilp,exectime,tlv,2776,12.534999999999998
ilp,exectime,saq1,27906,3.483333333333334
ilp,exectime,tlkh,437,1.4283333333333335
ilp,exectime,tlv,5551,4.008333333333333
ilp,exectime,aq1,10,4.161666666666666
ilp,exectime,svo,1765,10.156666666666666
ilp,exectime,saq1,17479,6.341666666666666
ilp,exectime,aq1,12727,0.5916666666666667
ilp,exectime,svo,355,1.0666666666666669
ilp,exectime,tlkh,-097,1.8716666666666668
ilp,exectime,aq1,10,0.8083333333333332
ilp,exectime,svo,1765,3.0333333333333328
ilp,exectime,tlkh,-097,0.7083333333333327
ilp,exectime,rt5v,023,3.053333333333333
ilp,exectime,saq1,3576,3.638333333333333
ilp,exectime,tlkh,437,7.668333333333332
ilp,exectime,aq1,10,-5.866666666666667
ilp,exectime,ekbr3,097,-2.611666666666667
ilp,exectime,tlv,11103,8.828333333333333
ilp,exectime,rt5v,023,-0.21666666666666654
ilp,exectime,saq1,3576,0.34833333333333333
ilp,exectime,tlv,2776,2.0783333333333336
ilp,exectime,aq1,10,-4.5633333333333335
ilp,exectime,svo,1765,-0.023333333333332835
ilp,exectime,tlv,8327,5.036666666666666
ilp,exectime,aq1,10,1.6499999999999992
ilp,exectime,svo,1765,7.065
ilp,exectime,tlv,11103,13.774999999999999
ilp,exectime,ekbr3,049,-4.338333333333334
ilp,exectime,nusa,211,12.321666666666665
ilp,exectime,svo,758,4.346666666666667
ilp,exectime,ekbr3,049,-0.8733333333333345
ilp,exectime,nusa,211,8.511666666666667
ilp,exectime,svo,959,1.7216666666666665
ilp,exectime,ekbr3,049,-0.6866666666666675
ilp,exectime,nusa,211,8.013333333333334
ilp,exectime,svo,1161,-2.8166666666666664
ilp,exectime,ekbr3,049,-0.061666666666667126
ilp,exectime,nusa,211,11.543333333333335
ilp,exectime,svo,1362,0.6583333333333335
ilp,exectime,aq1,12727,1.2983333333333333
ilp,exectime,svo,355,0.8383333333333337
ilp,exectime,tlkh,437,4.513333333333334
ilp,exectime,ekbr3,049,0.9316666666666658
ilp,exectime,nusa,211,10.416666666666666
ilp,exectime,svo,1765,9.881666666666668
ilp,exectime,ekbr3,049,-1.0950000000000006
ilp,exectime,nusa,211,7.1450000000000005
ilp,exectime,tlkh,-097,-3.2400000000000007
ilp,exectime,ekbr3,049,-4.521666666666667
ilp,exectime,nusa,211,8.698333333333332
ilp,exectime,tlv,2776,-0.7766666666666664
ilp,exectime,ekbr3,049,3.4483333333333337
ilp,exectime,nusa,322,2.473333333333333
ilp,exectime,rt5v,00,4.658333333333333
ilp,exectime,ekbr3,049,9.435
ilp,exectime,nusa,322,9.365
ilp,exectime,rt5v,023,6.750000000000001
ilp,exectime,ekbr3,049,9.96
ilp,exectime,nusa,322,10.800000000000002
ilp,exectime,svo,154,8.250000000000002
ilp,exectime,nusa,322,2.1366666666666663
ilp,exectime,rt5v,023,-0.6983333333333333
ilp,exectime,svo,355,-0.8183333333333334
ilp,exectime,nusa,322,8.248333333333333
ilp,exectime,rt5v,023,-3.4066666666666663
ilp,exectime,svo,1161,5.288333333333334
ilp,exectime,nusa,322,6.348333333333334
ilp,exectime,rt5v,023,-3.5066666666666664
ilp,exectime,svo,1362,4.058333333333334
ilp,exectime,ekbr3,049,2.433333333333333
ilp,exectime,nusa,322,3.223333333333334
ilp,exectime,tlkh,437,1.9933333333333338
ilp,exectime,ekbr3,049,0.733333333333333
ilp,exectime,nusa,433,-1.2816666666666665
ilp,exectime,rt5v,00,1.9583333333333333
ilp,exectime,aq1,10,-5.668333333333334
ilp,exectime,ekbr3,146,-1.5483333333333331
ilp,exectime,nusa,211,7.726666666666667
ilp,exectime,aq1,10,-0.5983333333333335
ilp,exectime,saq1,3576,-0.018333333333333535
ilp,exectime,tlv,2776,1.696666666666667
ilp,exectime,aq1,10,-3.946666666666667
ilp,exectime,saq1,3576,-3.3216666666666677
ilp,exectime,tlv,1943,8.308333333333335
ilp,exectime,ekbr3,049,5.191666666666666
ilp,exectime,nusa,433,4.971666666666667
ilp,exectime,svo,154,3.4766666666666666
ilp,exectime,ekbr3,049,3.7449999999999997
ilp,exectime,nusa,433,2.095
ilp,exectime,svo,355,0.9700000000000001
ilp,exectime,ekbr3,049,6.508333333333334
ilp,exectime,nusa,433,6.413333333333334
ilp,exectime,svo,758,8.698333333333334
ilp,exectime,aq1,10,3.9883333333333337
ilp,exectime,saq1,7052,4.113333333333333
ilp,exectime,tlkh,437,7.638333333333333
ilp,exectime,ekbr3,049,7.371666666666667
ilp,exectime,nusa,433,7.141666666666667
ilp,exectime,svo,1362,6.516666666666668
ilp,exectime,aq1,10,8.69
ilp,exectime,saq1,7052,8.88
ilp,exectime,tlv,2776,11.050000000000002
ilp,exectime,ekbr3,049,2.8049999999999997
ilp,exectime,nusa,433,0.9650000000000004
ilp,exectime,tlkh,-097,0.8400000000000004
ilp,exectime,aq1,10,1.051666666666667
ilp,exectime,saq1,10527,-1.0133333333333334
ilp,exectime,tlkh,-097,1.4116666666666664
ilp,exectime,aq1,10,3.0383333333333336
ilp,exectime,saq1,10527,3.298333333333332
ilp,exectime,tlkh,437,6.673333333333333
ilp,exectime,aq1,10,2.143333333333334
ilp,exectime,saq1,10527,5.458333333333333
ilp,exectime,tlv,8327,15.268333333333333
ilp,exectime,aq1,10,3.823333333333334
ilp,exectime,saq1,17479,4.9383333333333335
ilp,exectime,tlkh,437,7.378333333333333
ilp,exectime,aq1,10,-6.871666666666667
ilp,exectime,ekbr3,146,4.6883333333333335
ilp,exectime,rt5v,00,5.833333333333333
ilp,exectime,aq1,10,-0.7416666666666663
ilp,exectime,saq1,2443,5.103333333333333
ilp,exectime,tlkh,-097,0.7583333333333334
ilp,exectime,aq1,10,8.635
ilp,exectime,ekbr3,146,11.465000000000002
ilp,exectime,rt5v,023,8.87
ilp,exectime,aq1,10,-3.2699999999999996
ilp,exectime,saq1,2443,5.384999999999999
ilp,exectime,tlv,2776,0.6349999999999998
ilp,exectime,aq1,10,-2.2533333333333343
ilp,exectime,saq1,2443,9.101666666666667
ilp,exectime,tlv,8327,12.141666666666666
ilp,exectime,aq1,10,-10.5
ilp,exectime,saq1,2443,3.1700000000000004
ilp,exectime,tlv,11103,7.86
ilp,exectime,rt5v,023,2.23
ilp,exectime,tlkh,437,3.8949999999999996
ilp,exectime,tlv,2776,1.5949999999999995
ilp,exectime,aq1,10,-1.2683333333333338
ilp,exectime,saq1,27906,2.4766666666666666
ilp,exectime,tlkh,437,1.9216666666666666
ilp,exectime,aq1,10,-3.41
ilp,exectime,saq1,27906,2.7750000000000004
ilp,exectime,tlv,2776,0.8650000000000002
ilp,exectime,svo,1362,3.2983333333333342
ilp,exectime,saq1,17479,5.038333333333333
ilp,exectime,tlv,5551,4.043333333333333
ilp,exectime,ekbr3,049,14.745000000000003
ilp,exectime,rt5v,00,14.770000000000003
ilp,exectime,svo,355,10.405000000000001
ilp,exectime,aq1,7992,5.250000000000001
ilp,exectime,ekbr3,00,-1.5850000000000002
ilp,exectime,svo,154,-0.9250000000000002
ilp,exectime,aq1,10,-0.6216666666666667
ilp,exectime,tlkh,-097,0.8233333333333329
ilp,exectime,tlv,2776,0.4183333333333336
ilp,exectime,aq1,10,-3.1216666666666666
ilp,exectime,tlkh,-097,-2.5916666666666663
ilp,exectime,tlv,11103,6.4433333333333325
ilp,exectime,aq1,10,6.538333333333334
ilp,exectime,tlkh,437,8.218333333333334
ilp,exectime,tlv,2776,6.863333333333334
ilp,exectime,aq1,10,0.06833333333333336
ilp,exectime,tlkh,437,2.833333333333334
ilp,exectime,tlv,8327,9.268333333333333
ilp,exectime,aq1,10,-0.061666666666666536
ilp,exectime,ekbr3,146,3.7033333333333336
ilp,exectime,svo,758,5.108333333333333
ilp,exectime,nusa,322,2.6333333333333333
ilp,exectime,svo,154,0.20833333333333334
ilp,exectime,saq1,17479,0.26833333333333326
ilp,exectime,ekbr3,049,2.165
ilp,exectime,rt5v,023,-0.9449999999999995
ilp,exectime,svo,154,-0.8800000000000002
ilp,exectime,ekbr3,049,3.571666666666667
ilp,exectime,rt5v,023,0.11166666666666725
ilp,exectime,svo,355,0.5466666666666669
ilp,exectime,nusa,322,7.88
ilp,exectime,svo,154,2.7549999999999994
ilp,exectime,saq1,27906,7.955000000000001
ilp,exectime,ekbr3,049,2.8716666666666666
ilp,exectime,rt5v,023,-0.14833333333333298
ilp,exectime,saq1,10527,0.05666666666666664
ilp,exectime,nusa,322,-0.08000000000000007
ilp,exectime,svo,154,-3.4199999999999995
ilp,exectime,tlv,16654,5.66
ilp,exectime,nusa,322,1.2916666666666667
ilp,exectime,svo,355,-0.773333333333333
ilp,exectime,saq1,17479,0.38166666666666654
ilp,exectime,aq1,10,2.62
ilp,exectime,ekbr3,146,7.195
ilp,exectime,svo,1765,9.504999999999999
ilp,exectime,aq1,1678,-4.128333333333333
ilp,exectime,ekbr3,00,-3.0933333333333337
ilp,exectime,nusa,211,9.041666666666666
ilp,exectime,aq1,1678,-1.1933333333333336
ilp,exectime,ekbr3,00,0.2016666666666668
ilp,exectime,nusa,433,1.9116666666666668
ilp,exectime,nusa,322,9.898333333333332
ilp,exectime,svo,355,6.738333333333332
ilp,exectime,tlv,16654,16.913333333333334
ilp,exectime,aq1,1678,-0.355
ilp,exectime,ekbr3,00,-0.1349999999999998
ilp,exectime,rt5v,00,2.33
ilp,exectime,aq1,1678,-0.04166666666666682
ilp,exectime,ekbr3,00,0.6983333333333329
ilp,exectime,rt5v,023,1.0733333333333335
ilp,exectime,aq1,1678,-0.028333333333333394
ilp,exectime,ekbr3,00,0.8316666666666667
ilp,exectime,svo,355,0.9666666666666665
ilp,exectime,aq1,1678,1.5616666666666665
ilp,exectime,ekbr3,00,1.3116666666666665
ilp,exectime,svo,758,5.976666666666667
ilp,exectime,aq1,1678,0.818333333333333
ilp,exectime,ekbr3,00,0.9733333333333333
ilp,exectime,svo,959,2.558333333333333
ilp,exectime,aq1,1678,6.489999999999999
ilp,exectime,ekbr3,00,6.234999999999999
ilp,exectime,svo,1765,11.055
ilp,exectime,aq1,1678,-0.1416666666666667
ilp,exectime,ekbr3,00,-0.7516666666666666
ilp,exectime,saq1,10,1.1033333333333335
ilp,exectime,aq1,1678,0.43333333333333357
ilp,exectime,ekbr3,00,0.3483333333333336
ilp,exectime,saq1,10527,0.42833333333333307
ilp,exectime,aq1,1678,5.238333333333334
ilp,exectime,ekbr3,00,4.833333333333333
ilp,exectime,saq1,2443,12.028333333333334
ilp,exectime,aq1,1678,-1.2400000000000002
ilp,exectime,ekbr3,00,-1.3650000000000002
ilp,exectime,saq1,27906,2.955
ilp,exectime,aq1,1678,11.594999999999999
ilp,exectime,ekbr3,00,9.92
ilp,exectime,tlkh,-097,13.085
ilp,exectime,aq1,1678,-0.8166666666666668
ilp,exectime,ekbr3,00,0.19333333333333322
ilp,exectime,tlkh,437,4.083333333333333
ilp,exectime,nusa,322,2.03
ilp,exectime,svo,758,2.355
ilp,exectime,saq1,27906,1.5150000000000006
ilp,exectime,nusa,322,1.376666666666667
ilp,exectime,svo,758,3.2816666666666663
ilp,exectime,tlkh,437,-1.4883333333333333
ilp,exectime,aq1,10,-0.41333333333333316
ilp,exectime,ekbr3,146,3.1616666666666666
ilp,exectime,saq1,10527,0.7216666666666663
ilp,exectime,aq1,1678,7.696666666666665
ilp,exectime,ekbr3,00,6.836666666666666
ilp,exectime,tlv,2776,10.026666666666666
ilp,exectime,aq1,1678,-4.636666666666666
ilp,exectime,ekbr3,049,-1.9616666666666671
ilp,exectime,nusa,211,7.708333333333333
ilp,exectime,nusa,322,6.773333333333333
ilp,exectime,svo,758,3.6933333333333334
ilp,exectime,tlv,16654,6.733333333333333
ilp,exectime,aq1,1678,-1.0683333333333331
ilp,exectime,ekbr3,049,1.7716666666666665
ilp,exectime,nusa,433,1.0166666666666668
ilp,exectime,aq1,1678,-2.22
ilp,exectime,ekbr3,049,3.1050000000000004
ilp,exectime,rt5v,00,3.1050000000000004
ilp,exectime,aq1,1678,-0.9966666666666666
ilp,exectime,ekbr3,049,1.6183333333333332
ilp,exectime,rt5v,023,-0.4716666666666664
ilp,exectime,aq1,1678,-0.8699999999999997
ilp,exectime,ekbr3,049,1.4100000000000004
ilp,exectime,svo,154,-0.27999999999999997
ilp,exectime,aq1,1678,-0.3533333333333333
ilp,exectime,ekbr3,049,2.936666666666666
ilp,exectime,svo,355,0.6066666666666668
ilp,exectime,aq1,1678,-0.9633333333333333
ilp,exectime,ekbr3,049,1.206666666666667
ilp,exectime,svo,758,3.4066666666666663
ilp,exectime,aq1,1678,-3.15
ilp,exectime,ekbr3,049,3.285
ilp,exectime,svo,959,2.4050000000000002
ilp,exectime,aq1,1678,1.4983333333333337
ilp,exectime,ekbr3,049,10.953333333333333
ilp,exectime,svo,1765,13.308333333333335
ilp,exectime,aq1,1678,0.7133333333333335
ilp,exectime,ekbr3,049,2.018333333333333
ilp,exectime,saq1,3576,1.1783333333333335
ilp,exectime,aq1,1678,1.228333333333334
ilp,exectime,ekbr3,049,4.343333333333335
ilp,exectime,saq1,10527,1.9583333333333333
ilp,exectime,rt5v,00,0.9683333333333332
ilp,exectime,svo,758,3.003333333333334
ilp,exectime,tlkh,-097,-0.7016666666666668
ilp,exectime,aq1,1678,7.06
ilp,exectime,ekbr3,049,8.959999999999999
ilp,exectime,saq1,2443,13.69
ilp,exectime,aq1,10,0.9133333333333336
ilp,exectime,ekbr3,00,-0.8716666666666665
ilp,exectime,svo,154,1.428333333333333
ilp,exectime,aq1,1678,0.20666666666666678
ilp,exectime,ekbr3,049,1.4666666666666668
ilp,exectime,tlkh,-097,2.1666666666666665
ilp,exectime,aq1,1678,2.9250000000000003
ilp,exectime,ekbr3,049,3.41
ilp,exectime,tlkh,437,4.835
ilp,exectime,rt5v,00,7.236666666666667
ilp,exectime,svo,758,8.421666666666665
ilp,exectime,tlv,2776,6.451666666666668
ilp,exectime,rt5v,00,2.2866666666666666
ilp,exectime,svo,959,2.8466666666666662
ilp,exectime,tlkh,-097,1.9066666666666663
ilp,exectime,aq1,10,0.1950000000000002
ilp,exectime,ekbr3,146,1.66
ilp,exectime,tlkh,-097,1.6449999999999996
ilp,exectime,aq1,1678,-4.11
ilp,exectime,ekbr3,097,-3.92
ilp,exectime,nusa,211,8.23
ilp,exectime,aq1,1678,12.641666666666666
ilp,exectime,ekbr3,097,12.606666666666667
ilp,exectime,nusa,433,14.331666666666663
ilp,exectime,nusa,322,1.7233333333333338
ilp,exectime,svo,1362,3.853333333333334
ilp,exectime,saq1,17479,-2.676666666666668
ilp,exectime,ekbr3,049,1.0766666666666669
ilp,exectime,svo,154,-0.2583333333333333
ilp,exectime,tlkh,-097,1.1116666666666666
ilp,exectime,aq1,1678,-1.1133333333333335
ilp,exectime,ekbr3,097,-0.3283333333333334
ilp,exectime,rt5v,00,2.151666666666667
ilp,exectime,nusa,322,6.166666666666667
ilp,exectime,svo,1362,7.116666666666667
ilp,exectime,tlkh,437,1.7966666666666666
ilp,exectime,aq1,1678,5.899999999999999
ilp,exectime,ekbr3,097,5.469999999999999
ilp,exectime,rt5v,023,5.86
ilp,exectime,ekbr3,049,7.946666666666666
ilp,exectime,svo,355,5.316666666666667
ilp,exectime,saq1,10527,5.086666666666667
ilp,exectime,aq1,1678,1.4433333333333331
ilp,exectime,ekbr3,097,2.203333333333333
ilp,exectime,svo,154,2.9933333333333327
ilp,exectime,aq1,1678,1.143333333333333
ilp,exectime,ekbr3,097,1.6333333333333329
ilp,exectime,svo,355,1.7833333333333332
ilp,exectime,aq1,1678,-1.1733333333333331
ilp,exectime,ekbr3,097,-0.48833333333333345
ilp,exectime,svo,758,4.191666666666666
ilp,exectime,aq1,1678,0.19999999999999984
ilp,exectime,ekbr3,097,-0.04999999999999982
ilp,exectime,svo,959,1.5499999999999998
ilp,exectime,nusa,322,5.466666666666668
ilp,exectime,svo,1362,0.19166666666666643
ilp,exectime,tlv,16654,2.681666666666666
ilp,exectime,aq1,1678,1.221666666666666
ilp,exectime,ekbr3,097,6.366666666666666
ilp,exectime,svo,1765,11.201666666666666
ilp,exectime,aq1,1678,0.2499999999999999
ilp,exectime,ekbr3,097,-0.34999999999999964
ilp,exectime,saq1,10,1.5199999999999996
ilp,exectime,aq1,1678,0.3533333333333332
ilp,exectime,ekbr3,097,-0.8216666666666667
ilp,exectime,saq1,3576,0.818333333333333
ilp,exectime,aq1,1678,0.15166666666666692
ilp,exectime,ekbr3,097,1.581666666666667
ilp,exectime,saq1,10527,1.6766666666666665
ilp,exectime,aq1,1678,-1.1300000000000001
ilp,exectime,ekbr3,097,0.005000000000000264
ilp,exectime,tlkh,-097,3.185
ilp,exectime,ekbr3,049,6.13
ilp,exectime,svo,758,7.414999999999999
ilp,exectime,saq1,10527,3.7750000000000004
ilp,exectime,ekbr3,049,2.233333333333333
ilp,exectime,svo,758,2.823333333333333
ilp,exectime,tlkh,-097,0.4133333333333334
ilp,exectime,aq1,1678,11.284999999999997
ilp,exectime,ekbr3,097,10.350000000000001
ilp,exectime,tlv,2776,13.554999999999998
ilp,exectime,ekbr3,049,6.543333333333334
ilp,exectime,svo,758,7.108333333333334
ilp,exectime,tlv,2776,5.608333333333335
ilp,exectime,ekbr3,049,0.13833333333333364
ilp,exectime,svo,758,6.073333333333333
ilp,exectime,tlv,13878,11.088333333333333
ilp,exectime,ekbr3,049,3.478333333333332
ilp,exectime,svo,959,1.803333333333334
ilp,exectime,saq1,10527,-3.021666666666667
ilp,exectime,ekbr3,049,2.9716666666666662
ilp,exectime,svo,959,2.0866666666666664
ilp,exectime,tlkh,-097,-1.5083333333333337
ilp,exectime,nusa,322,9.636666666666665
ilp,exectime,svo,1765,12.771666666666667
ilp,exectime,saq1,17479,4.581666666666666
ilp,exectime,aq1,1678,-5.1483333333333325
ilp,exectime,ekbr3,146,-1.2883333333333333
ilp,exectime,nusa,211,8.106666666666667
ilp,exectime,nusa,322,4.353333333333333
ilp,exectime,svo,1765,8.348333333333334
ilp,exectime,tlkh,437,1.3683333333333338
ilp,exectime,aq1,1678,-7.7749999999999995
ilp,exectime,ekbr3,146,5.065
ilp,exectime,rt5v,00,4.79
ilp,exectime,aq1,1678,-0.6116666666666668
ilp,exectime,ekbr3,146,1.8483333333333334
ilp,exectime,rt5v,023,-0.5166666666666663
